review_id,business_id,business_name,city,state,primary_cuisine,stars,date,text
dCs-_rKwB4tFaXrHMfNSrw,bqmX882_6AxVA_uHEQ70sQ,Shanghai Station,Philadelphia,PA,Thai,2.0,2017-04-09 14:13:14,"I hosted a birthday party in the karaoke room last night. The food and atmosphere were great, and the karaoke equipment was totally functional. This would have been a 5-star review if it had not been for how I was misled regarding the cost of the karaoke room. I made a reservation two weeks in advance over the phone. The rate is $150/hour, supposedly including unlimited food and drink off the menu. But when I got there, it turned out to not be a flat rate at all. There is no deal here -- my party's orders were taken, only for the wait staff to pull me aside and say that we exceeded a supposed $300 limit (since we had the room for two hours). We could pay the excess if we wanted, but I was blindsided by this and the wait staff helped me get it down to $300. I was very disappointed that the room policies were not better communicated to me, much less listed on the website or social media."
mEDyRZCTs10bAQmgGZV7iQ,-K0zTgGyxo-AeSkcV0IVaA,Spiro's Restaurant,Chesterfield,MO,Mediterranean,5.0,2017-01-03 23:37:47,"My husband & I were headed home from visiting his mother in MS. It was my birthday & he wanted to take me out to a Greek/Mediterranean restaurant before heading out of the St Louis area. Spiro's was perfect! Great atmosphere, great waitress-Katlin. We got there early enough for their Happy Hour Dinner specials. What a great idea-my husband ordered the lamb shank & I had the chicken parmesan! Perfect! We also had a nice salad but could've had the soup, plus dessert all for under $25 each. Oh yeah...a drink went with that...I had the Riesling my husband had an ice tea. Best of all the food was absolutely perfect! I loved that they heated our dishes table side so they were piping hot! We will be back!! And will recommend to anyone in the Chesterfield area or passing through St Louis! Thanks for taking care of us Katlin!"
8rvs9EsU8vw-WAZZ9xucag,I0I2mkCOPTYVSLpc8A8VVw,Compère Lapin,New Orleans,LA,Caribbean,5.0,2015-06-12 12:48:56,"My wife and I went to Compere Lapin last night. Been waiting for this to open since I was here last Nov on a film. We walked in, were greeted by very friendly people. Right away we loved the atmosphere and ambiance. We walked through the Restuarant paying attention to the noise level, which was good, as the acoustics seem to help buffer all the chat and laughter. The waiters were busy, the place was full, and the scent of delicious foods filled the place. Stacey was waiting on us. She is lovely. We ordered drinks and then our food. The drinks took a bit of time to come out, but we knew the Restuarant had just opened and was figuring itself out still. Stacey then brought us these amazing biscuits, OMG, I could have eaten a basket of these. You get one per person, but then found out you can request more. Next time I want 100! Food came and the plates were a great portion. Not too much and not too little, just perfect. The presentation was beautiful and appetizing. We ordered the roasted potatoes, pasta with crawfish and the tuna tartar. All excellent! At the end of our evening Larry Miller, one of the owners, came to make sure our experience was good. It was great! I highly recommend this resturant. Very nice evening and we plan on dining here as often as possible. Thanks for a lovely evening!"
SH2duOBpCRYAFA6g3bk7UA,isbeaPln-E0DdffLRsuFhw,Francisco's On The River,Washington Crossing,PA,Mediterranean,3.0,2015-08-23 00:44:04,Just good food. Waitress was great! Cappuccino and chocolate mousse cake .. WOW! Berkshire chop was good. A little noisy for me.
2xjGyRmexVskqIu6L1uFLg,EP2jFD3aGoSBCWb7irY5-w,Queen of Sheba,Temple Terrace,FL,Ethiopian,5.0,2012-11-13 15:36:35,"I surprised a friend by bring him here. He simply loved it, The food was excellent. some of the food was a bit spicy for me, but it did not keep me away ;.) We all had a blast. The staff was very attentive,.. A must go spot!!!"
1UvbaapWNUDat_3JfmPHTg,04UD14gamNjLY0IDYVhHJg,Dmitri's,Philadelphia,PA,Mediterranean,4.0,2014-03-05 13:10:13,"Dmitri's continues to be a certified go to spot for a great bite to eat. The place is small yet cozy, but not as stuffy as some other BYOBs in the area. As per normal, the meal starts with some freshly grilled pita and olive oil. We ordered the avocado citrus salad that was fresh and a good size. Many come to Dmitri's for the seafood, but my default meal is the lamb. It is always top notch. You can't go wrong with any of the standard seafood menu offerings. In the winter be sure to sit towards the back of the restaurant. The consistent traffic of customers and people inquiring about the wait time through the front door tends to result in gusts of arctic through the front half of the place."
gXWxGCdbtn9aqOvp0_COWw,-ikBycdroyTLDBHR9aC3HA,Sukho Thai,Nashville,TN,Thai,2.0,2011-06-08 18:50:24,"Sorry for putting rain on your parade, but I was disappointed by Sukho Thai. I am going to give them the benefit of the doubt that their food is good (although my dish - Sukho Fried Rice - was a bit bland). However, I was really bothered by their lack of service. I am NOT a tough customer, but I think this restaurant is terribly under staffed. They had 1 person (a lady) in the front of the house. She seated, served, bussed, rang up customers - she did it all... Sadly, she could not keep up and because she was clearly overwhelmed, her attitude was far from friendly. No need to give detailed examples, but just be warned. I also thought their prices were really high. I paid $13 for fried rice and a thai tea at lunch!!!!"
vEefRGE9o5U4pomykL9kwg,2XYPFRm7teCUr3eGsB2-qw,Thai Orchid,Blue Bell,PA,Thai,3.0,2009-06-15 01:23:16,"I've gone here more than once with different groups of people. The food is nice but I think a bit pricey especially at dinner time. The interior of the restaurant is pretty nice. The different waiters / waitresses quality varies. My experience was positive but I don't think I would go here much now that I've discovered other places, such as Nadja's in Lansdale (not further off). I'm putting that this restaurant is not good for kids because mostly the crowd that goes here seems to be older folk. Occasionally I see families, but the place is really really small. So the sound echoes off the walls. This might be a good place if you were going out for a business lunch because of the decor. But the food is definitely not a bargain. On the plus side, the dishes have exotic names like Jungle Passion etc."
cUjnMRrdxMXf2n3cok5izA,w520vYWEpEYBf90rSr9NVA,The Smiling Elephant,Nashville,TN,Thai,2.0,2016-04-04 01:34:29,"We waited 40 mins for a plate of pad thai and it was not better than a thai food truck. Thai ice tea tasted fantastic but there was more ice than tea. This restaurant looks Thai but tastes not. If you would love to spend more money for a highly overrated restaurant, this is the place for you."
3H3FrA37S1eS58H58hhTyw,kqAa2CtPGA-QsZhhbzpzUQ,Blu Fig,Nashville,TN,Middle Eastern,5.0,2015-01-07 04:15:34,Absolute favorite Mediterranean restaurant in Nashville - haven't had anything I didn't love!!
AoqdO8-kZvCP_msQoWZNJQ,sMjjClYrGEXcTFG66qmg8A,Thai House,Columbia,IL,Thai,5.0,2014-10-14 16:59:19,I have been eating at Thai House ever since they opened and have always loved it. There crab delight and chicken phad thai are delicious. I think both the dine-in and carry out services are great. There is never a long wait for your food and everything is affordable!
Vwgf6Yg8DTb5z37-KPE_8g,pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,Philadelphia,PA,Caribbean,4.0,2014-05-12 17:18:58,"BYOB! Needless to say. Great Jamaican food, exotic island flavors. I recommend the Jerk Wings, they were perhaps the best wings I have ever had. Nothing plain like Buffalo wings (though i like them, too). Cozy place for a casual date."
GdP1t0k6nlXRRLSz-MUtqg,gqMRM12j5mder76t3bPxJw,Siam Cafe,Nashville,TN,Thai,5.0,2016-02-13 21:38:25,"The panang curry i had was amazing , great food , great place , all their curries and fried rice are great , great place to hangout, the ambience is homely and calm, would suggest to have the jasmine tea"
Vyo59yx7wGtp0qSfqwVHHg,lwdkX7KcibM4mDqpDfK7JA,Kalamatas - Green Hills,Nashville,TN,Mediterranean,4.0,2011-04-24 23:26:02,"I went to a catered party recently where they served Kalamata's deliciousness. White and wheat pitas with plates of hummus. Delicious Greek salad, tasty marinated chicken, and a GIANT platter of stuffed grape leaves abounded. Yummy. I've also had excellent dine in experiences with the folks at Kalamata's and can recommend the gyros (which, while apparently is street food, is my favorite Greek treat). The people that work here are very friendly and the food always tastes incredibly fresh (they bake their pitas fresh every day! Maybe they could teach me...) As an added bonus, oftentimes they've got live music at this location!"
Vk-kn81LwG4E6_JMHGdYHQ,g2l_SUXnpATBiRBQC1NB1A,Abay Ethiopian Restaurant,Nashville,TN,Ethiopian,5.0,2011-01-16 00:10:47,"Nashville actually has several options for Ethiopian restaurants, but this one is unique: very low prices (many $6-7 entrees), large servings, and very delicious food. It's just too bad that it's hidden next to Music City Thrift where it can't even be seen from Nolensville. A true diamond in the rough for those in the know."
HT3ZVuY8Xx31wg6mXoLlKw,DvkSkF83xDONjkNIoEPRnQ,Greko Greek Street Food,Nashville,TN,Mediterranean,5.0,2017-09-23 01:05:34,Great food. Super fresh & tasty. Hopefully the quality won't go down as they become more established. For now I say go. But leave some space for me!
iK8rh8T3Gt1PPtk0oQelmw,8JEOmVGQffkr6xtn4vvplQ,Pita Kebob,Ruskin,FL,Middle Eastern,4.0,2015-11-22 17:13:53,Great giros. The wait was rather long for take away but the food was delicious. We will call ahead next time.
LdCmzSGTvMRz7H1oobhEXg,I0I2mkCOPTYVSLpc8A8VVw,Compère Lapin,New Orleans,LA,Caribbean,5.0,2018-02-26 20:33:53,Had an absolutely delicious brunch here. Our server Nicole was so sweet and enhanced our experience. We ordered the brunch punch which for our group of 6 was served in a punch bowl for the table. We had a lot of plates between the 6 of us and everything was made to perfection. Nothing was a miss. We also enjoyed the beautiful space and ambiance.
LnKSm8a17WckxP_22hbRjw,_JXfCdMu1TFblbhJ5KT7fw,Basil Spice Thai Cuisine,Saint Louis,MO,Thai,2.0,2017-09-10 22:14:08,"We went there very late at night. Place smelled a little weird. Food was below average, potstickers were very greasy and smelled of stale oil. I don't know if it was because we went around 9pm? Not sure if we are going back again."
